"","GeneStableID","Gene","Category1","Category2","Subcategory","SequenceLength","Category","dNdS","busted_P","model_avg_P","model_avg_Padj","PosSel","model_avg_omega3","M21_P","M21_Padj","busted_PosSel","busted_Padj","busted_q02_PosSel","model_avg_PosSel","model_avg_q02_PosSel","M21_PosSel","GeneGCcontent","PPI","logPPI","logSeqL","MUSmax_fpkm_mean","MUStau_fpkm_mean","MUSmax_fpkm_median","MUStau_fpkm_median","MUSmean_fpkm_all_samples","MUSmedian_fpkm_all_samples","MUSasinTauFPKMmean","MUSlogitTauFPKMmean","MUSlogFPKMmean","MUSlogFPKMmedian","BV_FPKMmean","BV_FPKMmedian","BV_TauFPKMmean","BV_TauFPKMmedian","BVlogFPKMmean","BVlogFPKMmedian","BVasinTauFPKMmean","BVasinTauFPKMmedian","MusBVfpkm_mean","MusBVtau","logMusBVfpkm_mean","asinMusBVtau","X","pNpS1align_BV006","pNpS1align_Mus","pNpS1align_avg","sqrt_pNpS1align_Mus","sqrt_pNpS1align_BV006","sqrt_pNpS1align_avg","ZlogMusBVfpkm_mean","ZasinMusBVtau","ZlogMusfpkm_mean","ZasinMusTau","ZlogPPI","ZlogSeqL","ZpNpS1align_Mus","ZpNpS1align_avg","sqrt_dNdS"
"606","ENSMUSG00000025278","Flnb",NA,NA,NA,7806,"Immune",0.0451018072569288,0.166498314278915,0.289795318732017,0.5,0,0.00219746356288061,1,1,0,0.417721087216215,0,0,0,0,46.09,160,2.20682587603185,3.89242854694523,"25.5015508084232",0.638777698528571,"34.6306746557905",0.713353298629224,11.8099278466436,9.78629700267696,0.926022458403233,0.540113471061417,1.10754668353916,1.03287237449543,15.7540609172821,6.39425745731343,0.908869531801332,0.905047496339381,1.22412009019146,0.86889456800392,1.26413413726679,1.25755522239702,13.7819943819628,0.773823615164952,1.16973303288481,1.07517301830835,4378,0.0220922988450664,0.0428704566635601,0.0324813777543133,0.207051821203196,0.148634783429271,0.180225907555804,0.115475806308671,-0.0633122886900446,0.164233682900186,-0.838881952824004,0.666891618392006,2.4205400002093,-0.150636787788664,-0.417233175830869,0.212371860793583
"607","ENSMUSG00000025280","Polr3a","intracellSignaling","otherIntracellSignaling",NA,4170,"Immune",0.0254483921306026,0.49048182733082,0.5,0.5,0,0.0124450942459063,1,1,0,0.5,0,0,0,0,47.36,429,2.63346845557959,3.62013605497376,"5.6795328669436",0.397386690149627,"4.77135056791656",0.279442369836945,3.66073569674174,3.61127457175881,0.682050538412818,-0.394987020747155,0.668454475448955,0.66382098243401,5.98786518177044,5.00874818338891,0.556125324304503,0.540837874804371,0.84434451746459,0.778784003837466,0.841642026191805,0.82628157946676,4.82430043925609,0.476756007227065,0.765243769420659,0.762145790246088,4380,0.175172983579469,0,0.0875864917897346,0,0.418536717122248,0.295950150852698,-0.528269056229155,-1.42751533054647,-0.563990718052069,-1.86076234821509,1.47128935988038,1.5724238917509,-0.952603106107385,0.128827620065242,0.159525521878484
"608","ENSMUSG00000025314","Ptprj","intracellSignaling","otherIntracellSignaling",NA,3537,"Immune",0.464409588667797,0,0.00599155760529785,0.204745985753454,0,0.00216899510311143,0,0,1,0,1,1,0,1,45.72,55,1.7481880270062,3.54863505981475,"16.7622037522667",0.561102436891755,"14.687030605967",0.5225511137488,8.47798557971315,6.90116190527368,0.846653715804976,0.233240924048175,0.976716043606285,0.897690961156821,28.8989213703905,25.7923012774117,0.674743483639008,0.67707094312826,1.47565552105563,1.42801001816804,0.963909906609458,0.966396326943915,18.6884534750518,0.617922960265382,1.29421160371408,0.904442639667665,4385,0.158633069609734,0.294627383015598,0.226630226312666,0.542795894435098,0.398287671927884,0.476056957004796,0.313583513250299,-0.807371849644889,-0.0527459460613595,-1.17131923524235,-0.197830440780801,1.34971798705958,1.14978856825242,0.978686414660282,0.681476036752428
"609","ENSMUSG00000025330","Padi4","intracellSignaling","otherIntracellSignaling",NA,1998,"Immune",0.18215610468508,0.138731444288402,0.294122976215454,0.5,0,0.000326115872910874,0.0687114793380477,0.291619169267688,0,0.368524222636982,0,0,0,0,52.31,23,1.38021124171161,3.30059548388996,"3.73161869234586",0.739076968811869,"3.73161869234586",0.755259723787613,1.1846350302523,0.461582323717515,1.03467395886704,0.980075114125764,0.339378893211802,0.16482328204675,2.44688383855241,0.493032072229136,0.807043927619183,0.854418775303258,0.537426647746284,0.174069137023439,1.11601302203152,1.17932258657723,1.81575943440235,0.773060448215526,0.449595547922328,1.07426145646061,4395,0,0.173046176996144,0.0865230884980721,0.415988193337436,0,0.294148072402442,-1.03062335660914,-0.0672849636973073,-1.1097550571301,-0.383793357963771,-0.891618893224761,0.577143031525942,0.658628893380726,0.120324264460751,0.426797498452229
"610","ENSMUSG00000025359","Pmel","Control",NA,NA,1932,"Control",0.363075301197886,0.496243306213102,0.5,0.5,0,0.0317411254027091,0.365641475798103,1,0,0.5,0,0,0,0,47.47,109,2.04139268515822,3.28600712207947,"9.77661510986997",0.918631628584192,"13.3654886365843",0.942116741143753,1.86587978402756,0.496263991915997,1.28152759242108,2.17192677728185,0.457257968954393,0.175008224623153,0.306903087080515,0.226049524623234,0.672612696570362,0.701401337122744,0.116243383826408,0.0885080132787944,0.961637629697498,0.992686594633796,1.08639143555404,0.795622162577277,0.31939579131637,1.10169859078245,4407,0.173897830650805,0.0864368092263335,0.130167319938569,0.29400137623204,0.417010588175894,0.360787083940887,-1.23783633353947,0.0522887306850538,-0.914255301644076,0.650157142035714,0.354981622800324,0.531704302907632,0.18614177383288,0.434769627348603,0.602557301173827
"611","ENSMUSG00000025374","Nabp2","Control",NA,NA,681,"Control",0.111349129548706,0.5,0.5,0.5,0,0.0137444513180943,1,1,0,0.5,0,0,0,0,48.35,41,1.6232492903979,2.83314711191279,"33.2844257478485",0.526924715431321,"33.2844257478485",0.520382293898954,16.8318763419496,14.9370784120785,0.812335908378977,0.102403312066321,1.25119704379681,1.20240870941852,51.349467728193,52.1045865527805,0.282149552385665,0.26806966104591,1.71891227027687,1.7251320319768,0.55998975167514,0.544224099553703,34.0906720350713,0.404537133908493,1.54519168563713,0.689345592983521,4416,0,0.322432962720732,0.161216481360366,0.567831808479176,0,0.401517722349047,0.713018437563451,-1.74478565609651,0.402474525296813,-1.31505993549512,-0.4333916397091,-0.878829886699205,1.24675926715764,0.626962759858056,0.333690169991125
"612","ENSMUSG00000025383","Il23a","CytoChemoRecept","CytoChemoRecept","CytoChemo",588,"Immune",0.291664505118038,0.0618245011433206,0.145011124705142,0.5,0,0.00201698082821154,1,1,0,0.207336990297904,0,0,0,0,48.78,109,2.04139268515822,2.76937732607614,"0.387222307787152",0.780104548594439,"0.387222307787152",0.807195419923896,0.096352407508927,0.0675947359912591,1.0827172655074,1.18641524759844,0.0399501746193132,0.0284064237370653,0.118818464862766,0.0346613669764687,0.912491198608075,0.908547654069812,0.0487596253092805,0.0147982333509245,1.27048368968971,1.26357536630642,0.107585436185846,0.846297873601257,0.0443772365050047,1.16793888447644,4421,0.470654627539503,0,0.235327313769752,0,0.686042730111983,0.485105466645916,-1.67552849932444,0.340970359788653,-1.60635074980548,-0.182563178738746,0.354981622800324,-1.07745520394324,-0.952603106107385,1.02138305484161,0.540059723658447
"613","ENSMUSG00000025400","Tac2","Control",NA,NA,357,"Control",0.290416880820672,0.5,0.5,0.5,0,0,1,1,0,0.5,0,0,0,0,51.53,90,1.95904139232109,2.55266821611219,"6.35514639259506",0.955614777189096,"6.35514639259506",0.96029310458403,0.481772726664871,0,1.35852784446703,2.63106070898048,0.170781596946625,0,6.656568229081,0,0.874643351209717,0.886532551838805,0.884034156952279,0,1.20889032976035,1.2272277054678,3.56917047787294,0.915129064199407,0.659837362086849,1.27518348129051,4426,0.30609756097561,0,0.153048780487805,0,0.553260843522845,0.391214494219993,-0.696023405550031,0.808352721706781,-1.38936982326063,0.972673962860905,0.199715371510879,-1.75244438810834,-0.952603106107385,0.57834555751424,0.538903405835101
"614","ENSMUSG00000025401","Myo1a","Control",NA,NA,3129,"Control",0.163284383265719,0.144986818917335,0.49313824639412,0.5,0,0.00321102203549674,0.926924650399834,1,0,0.380110945891743,0,0,0,0,52.82,58,1.77085201164214,3.49540556314619,"217.216288459942",0.996350699755078,"155.489533888135",0.99352576724712,26.8781291158938,0.124775964625428,1.51035008592043,3.53013567229489,1.4452636251682,0.0510660273218406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4427,NA,0.0174070463723715,NA,0.131935766084756,NA,NA,NA,NA,0.724329519214164,1.60858391566064,-0.155099454873098,1.18392276721023,-0.441581082892653,NA,0.404084623891728
"615","ENSMUSG00000025473","Adam8","extracellProteaseInhib","extracellProteaseInhib",NA,2466,"Immune",0.459446967457442,2.81959162168333e-06,0.192987487914537,0.5,0,0.00180158185205946,2.60647059491248e-12,5.93795944726039e-11,1,4.20182751441832e-05,1,0,0,1,51.69,28,1.46239799789896,3.39199307225971,"19.668391858179",0.77531875926725,"20.2730965466181",0.765059989900454,6.15606972168746,1.0505209594176,1.07696205071419,1.16121172191364,0.854674563253164,0.311864212790968,0.481698651758504,0.140367255804419,0.776213116804497,0.753653928164078,0.170759885703976,0.057044738602683,1.07803422459337,1.05142712277389,3.31888418672298,0.775765938035873,0.635371558356018,1.07749794763558,4458,0.196436325040606,0.358846268212905,0.277641296626756,0.599037785296474,0.443211377381725,0.526916783398248,-0.734960744268732,-0.0531800210277498,-0.255148954550227,-0.206668990459537,-0.736662861580097,0.861821343474242,1.36762824668305,1.21867551710181,0.677825174700263
"616","ENSMUSG00000025477","Inpp5a","Control",NA,NA,1266,"Control",0.0392898811158803,0.461479425862176,0.5,0.5,0,6.16767390542903e-22,1,1,0,0.5,0,0,0,0,48.79,54,1.74036268949424,3.10243370568134,"96.744013178932",0.838674492145392,"96.744013178932",0.84040155488206,22.6501480511493,14.004132467645,1.15747468814079,1.52818612438812,1.37383386378825,1.17621088977043,63.8078912772745,20.731463943822,0.8619563642533,0.894485515368081,1.81162789058534,1.33708898362878,1.1901267058279,1.2399644235614,43.2290196642119,0.850315428199346,1.64570731334334,1.17353879097625,4461,0,0,0,0,0,0,0.872989108691962,0.365375295833488,0.605864890981923,0.130559514241775,-0.212584438911214,-0.0400763231564721,-0.952603106107385,-1.26765396681878,0.198216752863829
"617","ENSMUSG00000025479","Cyp2e1","Control",NA,NA,1479,"Control",0.260622207700162,2.99643196366439e-08,0.07346344537443,0.5,0,0.159333375695977,0.023571875351762,0.116507373933148,1,7.15533512287087e-07,1,0,0,1,45.02,294,2.46982201597816,3.16996817399689,"3696.48208656598",0.996915695535319,"2998.15780857986",0.996639584090112,600.981938606899,7.80078307791338,1.51523122381474,3.54972315138823,2.77958346122289,0.944521316614497,4513.95213519947,72.3038598541805,0.97586483226355,0.976029502197436,3.65465315054566,1.86512684325282,1.41480954746786,1.41534693634317,2557.46703690318,0.986390263899435,3.40797982592675,1.45386929890122,4463,NA,0,NA,0,NA,NA,3.67764668266916,1.58708285783619,2.93726849965268,1.62902864192909,1.1627481295195,0.170274943012841,-0.952603106107385,NA,0.510511711619001
"618","ENSMUSG00000025498","Irf7","intracellSignaling","TranscrFact","TranscrFact",1371,"Immune",0.298840821286755,0.00733781958611818,0.470619232580684,0.5,0,0.0841238962330927,1,1,1,0.0379727373882147,1,0,0,0,54.82,290,2.46389298898591,3.13703745478951,"153.840135988487",0.848837178461832,"101.718822700134",0.775848392889897,41.0964001713848,24.8731417329668,1.17147122351804,1.5955485912631,1.62424495919559,1.41284916758191,49.9107765297112,20.8048836484018,0.831467026709594,0.85424111504065,1.70680972127613,1.33855377360555,1.14776365076885,1.17907078272718,45.503588350548,0.840152102585713,1.66748646559351,1.15948696756825,4474,0.157270980140935,0.318301514154049,0.237786247147492,0.564182163980792,0.396574053791893,0.487633312179851,0.90765064025253,0.30413608557217,1.02116597486577,0.189184232635501,1.15156946112018,0.0677048235773574,1.23262323133563,1.03331104248566,0.546663352792882
"619","ENSMUSG00000025499","Hras","intracellSignaling","otherIntracellSignaling",NA,567,"Immune",0.0071376767937083,0.5,0.5,0.5,0,0,0.998447206832611,1,0,0.5,0,0,0,0,58.17,967,2.98587535730839,2.75358305889291,"64.9924993242967",0.500631290564749,"64.9924993242967",0.446358512621921,35.2448659514527,36.1095680365878,0.786029454129922,0.00239890529646954,1.5592464978901,1.56948589909634,34.6315687428721,32.5468461926143,0.458411704738542,0.43436867257417,1.55183494335509,1.52565169751467,0.743761764528956,0.719576889481674,34.9382173471624,0.479521497651645,1.55555653088393,0.764913931356066,4475,NA,0,NA,0,NA,NA,0.729514093891838,-1.41545150291749,0.913367510955686,-1.425244951338,2.13572214138115,-1.12664999562629,-0.952603106107385,NA,0.0844847725552262
"620","ENSMUSG00000025504","Eps8l2","Control",NA,NA,2166,"Control",0.132651586554269,0.298817193844544,0.5,0.5,0,0.0677087153675031,1,1,0,0.5,0,0,0,0,49.07,53,1.73239375982297,3.3356584522893,"210.229791708165",0.872284241762294,"279.860344376334",0.891260285785796,54.1722644807902,13.4088102359366,1.20534225632021,1.76368059469435,1.74172080943044,1.15862812173698,31.6698734204603,12.9696472761731,0.910336689732302,0.910466881107726,1.5141474518032,1.14518544062058,1.26669241406581,1.26692033594576,42.9210689506252,0.891310465747298,1.64267290142629,1.23483070643387,4478,0.212158122024139,0,0.10607906101207,0,0.460606254868667,0.325697806274574,0.868159840627603,0.632491412300716,1.21599699005439,0.331053610035752,-0.227609167658281,0.686354519857989,-0.952603106107385,0.269196033225123,0.364213655090345
"621","ENSMUSG00000025510","Cd151","Control",NA,NA,750,"Control",0.117547218852197,0.437257793253186,0.5,0.5,0,3.6479690846474e-41,0.303242337320543,1,0,0.5,0,0,0,0,56.22,76,1.88649072517248,2.8750612633917,"265.554167268755",0.588519769868617,"290.478484881408",0.558022793396492,135.072925207588,97.9985158769163,0.874386992133268,0.339601755633755,2.1337717210691,1.99562868397839,96.5178075414691,73.2217369360224,0.565841173480718,0.569844320439062,1.98908392863016,1.87053111348492,0.851431120821141,0.855471646224406,115.795366374529,0.577180471674668,2.06742561334238,0.862888469222737,4482,0,0.146956521739131,0.0734782608695653,0.383349086002733,0,0.271068738274197,1.54415399138266,-0.988468957630387,1.86620447497564,-1.05515795167759,0.0629273536349274,-0.748278850259471,0.532209021339451,0.0114212446286075,0.342851598876536
"622","ENSMUSG00000025519","Tktl2","Control",NA,NA,1881,"Control",0.151408945561263,0.000485884831409433,0.0141505282223899,0.289137597286359,0,0.00134108326907292,1,1,1,0.00381418500777046,1,1,0,0,40.97,182,2.26245108973043,3.27438879555038,"23.0991944182146",0.999500258648459,"19.757192931749",0.999747989159755,2.78078554334489,0,1.54843956896029,3.6442624912564,0.577582043672142,0,0.0581548721100297,0,0.995589559836823,0.99896934486282,0.0245492359226398,0,1.50433626771745,1.53868699146575,1.41947020772746,0.997544909242641,0.383720278769823,1.52122715745399,4486,0.222871757398611,0.0382700324224178,0.130570894910515,0.195627279341144,0.472092954192933,0.361345949071683,-1.13546387999421,1.88063494306358,-0.71470057118649,1.7681223411915,0.771768155366767,0.495516416083018,-0.194887051912622,0.437406709514158,0.389113024147564
"623","ENSMUSG00000025658","Cnksr2","Control",NA,NA,3096,"Control",0.0460158520333543,0.00082856197334702,0.172184391325672,0.5,0,0.000129596447650829,1,1,1,0.00601542062701023,1,0,0,0,34.72,57,1.76342799356294,3.49080095201086,"24.2947354151983",0.995471383672793,"24.2947354151983",0.997736117501041,1.08500806976167,0.0425909639836052,1.50345043598928,3.50035310518132,0.319107740195235,0.0181139566268105,5.63613270267344,0.138659208885189,0.995503334706028,0.996837839789177,0.821915062021186,0.0563937628441876,1.50368878992721,1.51453355998407,3.36057038621755,0.99548735918941,0.639543301054105,1.50356950795944,4534,0,0,0,0,0,0,-0.728321413704742,1.80368119274091,-1.14337430153962,1.57968461856127,-0.169096799868558,1.16958067188182,-0.952603106107385,-1.26765396681878,0.214513057955348
"624","ENSMUSG00000025701","Alox5","intracellSignaling","otherIntracellSignaling",NA,2022,"Immune",0.0646874375852707,0.175024648689088,0.142021007633661,0.5,0,0.00199935906859309,1,1,0,0.430527094617291,0,0,0,0,44.76,103,2.01703333929878,3.30578115125498,"4.93848065756406",0.707353414674506,"4.93848065756406",0.696632568534523,1.69767733158582,0.638715812367222,0.999208462325692,0.832985102991833,0.430990002603465,0.214503644344126,1.9442726393209,1.42405132354832,0.677716041152662,0.748200179422856,0.468978023148568,0.384541810749142,0.967086310425228,1.04512177914479,1.82097498545336,0.692534727913584,0.450399235135253,0.983039703707962,4537,0,0.0926318766793946,0.0463159383396973,0.304354853221358,0,0.215211380599859,-1.02934428801292,-0.464838216042157,-0.957820124038303,-0.532341172932964,0.309054179706757,0.593294956955602,0.226243521186132,-0.252149398128162,0.254337251666504
"625","ENSMUSG00000025702","Marchf8","intracellSignaling","Ubiquitinase","Ubiquitinase",1710,"Immune",0.253915197627386,0.375946566478836,0.435686139320015,0.5,0,0.000286140905485365,1,1,0,0.5,0,0,0,0,41.88,19,1.30102999566398,3.23299611039215,"64.0882060706543",0.535751446285205,"62.9819670706411",0.541189560434807,38.4549053885662,38.8352405614001,0.821180144172228,0.136065030143566,1.59610100629693,1.60026744417444,26.4395385940413,22.9066886990961,0.411394935481001,0.443413528636132,1.43837680427427,1.37851942641692,0.696322669698802,0.72869019612405,32.4472219913037,0.473573190883103,1.52436005262854,0.758959034884101,4538,0.071106659989985,0.850983358547655,0.46104500926882,0.922487592625318,0.266658320683951,0.679002952327028,0.679864883343732,-1.44140351971578,0.974489871618113,-1.27801570856239,-1.04090829503848,0.366589603592294,2.62043466797914,1.93631507199592,0.503899987723145
"626","ENSMUSG00000025735","Rhbdl1","Control",NA,NA,1119,"Control",0.0201726428927159,0.5,0.489628262655292,0.5,0,0.00802386930916184,0.999881007080406,1,0,0.5,0,0,0,0,61.89,9,1,3.04883008652835,"21.1954264838281",0.807410294651058,"23.3894927820156",0.821805133821786,5.82500207724205,3.36639363977919,1.11647739356255,1.33726480592033,0.834102787893691,0.640122885719827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4548,NA,0.331205107741422,NA,0.575504220437541,NA,NA,NA,NA,-0.289266774251094,-0.0411583276935583,-1.60847435675002,-0.207036831491312,1.27647654245191,NA,0.142030429460436
"627","ENSMUSG00000025746","Il6","CytoChemoRecept","CytoChemoRecept","CytoChemo",636,"Immune",0.598106210049128,0.119859646449026,0.495442839316326,0.5,0,0.0471653990166788,0.0402359260346388,0.182907351836363,0,0.332719634820686,0,0,0,1,40.78,1340,3.1274287778516,2.80345711564841,"0.159401160997937",0.788184111067634,"0.213022190003409",1,0.0571667568224158,0,1.09253689455354,1.22975051464461,0.0241434980506885,0,0.164966117390153,0,0.788360299061048,0.939393160827746,0.0663132942508982,0,1.092752529566,1.32205464535343,0.111066437106284,0.788272205064341,0.0457400287032291,1.09264470385712,4556,0.0961062345262207,0,0.0480531172631104,0,0.310010055524366,0.219210212497298,-1.67335961486803,0.0128310127075339,-1.63256576196727,-0.141433501140372,2.40260889212603,-0.971306046837037,-0.952603106107385,-0.233280358535757,0.773373266960481
"628","ENSMUSG00000025779","Ly96","PRR","PRR","CellWallComponents",477,"Immune",0.526276034252984,0.0135681569349987,0.220370150021779,0.5,0,0.000833830401703081,7.11034352185447e-06,6.94221717256924e-05,1,0.0626855175878028,1,0,0,1,42.3,178,2.25285303097989,2.67851837904011,"9.09276359552947",0.628336816229571,"5.567094034496",0.673170973492402,4.58592971917791,2.43155811530607,0.915187639351033,0.497705549121741,0.74709546721081,0.53549135830261,6.72427761044725,2.60711482573504,0.868260747070183,0.885522617231573,0.887857873926465,0.55715996748869,1.19935480737294,1.225638643795,5.65510366481258,0.748298781649877,0.823154824755161,1.04523537129762,4567,0.138269402319357,0,0.0691347011596787,0,0.371845938957732,0.262934784993691,-0.436103583068127,-0.193783460066671,-0.433566428891595,-0.884263770442553,0.753671844422397,-1.36045579650785,-0.952603106107385,-0.0269599352831918,0.725448850197575
"629","ENSMUSG00000025804","Ccr1","CytoChemoRecept","CytoChemoRecept","CCRecept",1065,"Immune",0.260306784642136,0.000143649522492573,0.0665859688635142,0.5,0,0.00110981352719197,1,1,1,0.0013493523866364,1,0,0,0,39.78,190,2.28103336724773,3.02734960777476,"4.23173247904448",0.789773215527525,"3.10814673323304",0.784479466690591,1.26623520129167,0.523785752186698,1.09448416971483,1.23839521535568,0.355304981132974,0.182923908483859,4.18282458618084,0.512871584158574,0.965727501624262,0.97848368375376,0.71456651029759,0.179802065724307,1.38459387931425,1.42358073910972,2.72452989373626,0.877750358575893,0.571071464348626,1.21360719552686,4582,0,0,0,0,0,0,-0.837294375632536,0.539997291845301,-1.08334200396673,-0.133277307133145,0.806803434973575,-0.273942605926804,-0.952603106107385,-1.26765396681878,0.510202689763721
"630","ENSMUSG00000025809","Itgb1","otherCellSurfaceProt","otherCellSurfaceProt",NA,2394,"Immune",0.0446701719128695,0.0715471551076831,0.5,0.5,0,0.032231052637288,0.760643875325856,1,0,0.233161232345351,0,0,0,0,39.17,669,2.82607480270083,3.37912414607039,"102.882650247394",0.593378009779642,"69.0928799017642",0.636071507573162,52.0602581161988,30.477096391223,0.87932767708685,0.358631462051518,1.72476935831439,1.4979946639847,143.080957840112,139.842390544778,0.56572705416564,0.540724816371403,2.15860658698036,2.14873338782384,0.85131600078083,0.826168143087727,97.5706079781554,0.579552531972641,1.9937474352675,0.865290215125964,4583,0,0.132600602730013,0.0663003013650063,0.364143656720824,0,0.25748844899336,1.4268951345946,-0.978001915874204,1.1878833954453,-1.034463811573,1.83443199506903,0.821738183190598,0.457821327845905,-0.052659222539955,0.211353192341326
"631","ENSMUSG00000025860","Xiap","intracellSignaling","otherIntracellSignaling",NA,1488,"Immune",0.15625136821659,0.387659996783081,0.429027303270794,0.5,0,0.0277917666370991,1,1,0,0.5,0,0,0,0,40.22,249,2.39794000867204,3.17260293120986,"32.3448312320285",0.625310966668928,"21.2608265995656",0.668401146335614,15.837892394493,7.53706544194737,0.91205948262209,0.485498483926178,1.22628772975716,0.93130861057333,15.241106136288,15.3804290114553,0.3693108751717,0.362295439602995,1.21061560449424,1.21432527195845,0.653173255618597,0.645890535580853,15.5394992653905,0.497310920920314,1.21852235711679,0.782709071354177,4595,0,0,0,0,0,0,0.193124039915768,-1.33789855563568,0.361162996737578,-0.897366106298022,1.02722081203517,0.178481485977047,-0.952603106107385,-1.26765396681878,0.395286438189561
"632","ENSMUSG00000025867","Cplx2","Control",NA,NA,402,"Control",0.0041457135647934,0.470920614044401,0.320496335534492,0.5,0,0.000950000553247629,0.998731804840151,1,0,0.5,0,0,0,0,52.31,69,1.84509804001426,2.60422605308447,"145.0296880673",0.974817112725463,"145.0296880673",0.973812222371378,8.87673557803099,3.19522737999694,1.41143144399961,2.96733142680157,0.994613426904249,0.622755504426176,59.98893961539,0.117577660442236,0.998704099315316,0.998853907266929,1.7852510825594,0.0482777119647227,1.53478992655694,1.53693586543137,34.4328375967105,0.98676060602039,1.54940593368362,1.45547834353327,4597,0,0,0,0,0,0,0.719725415410411,1.59409523051415,-0.0230635445278408,1.19426155872068,-0.015114979811282,-1.5918559277477,-0.952603106107385,-1.26765396681878,0.0643872158490597
"633","ENSMUSG00000025880","Smad7","Control",NA,NA,1272,"Control",0.0551997988466649,0.5,0.5,0.5,0,0,1,1,0,0.5,0,0,0,0,51.85,205,2.31386722036915,3.1044871113124,"63.7040814151903",0.776601282904225,"57.3696904130417",0.762924731005101,21.0790990340539,9.65835290879925,1.07850004011973,1.16793314476591,1.34398134747554,1.02769009607066,6.6680440224612,4.69588985314598,0.632296459708349,0.633801400974062,0.884684597510289,0.755561582343438,0.919289049808607,0.920850280402829,13.8735715282575,0.704448871306287,1.17241526635453,0.996021107268152,4605,NA,0.163874345549739,NA,0.404813964123941,NA,NA,0.119744582200192,-0.408263999370962,0.55635517432517,-0.200227096564904,0.86870882970289,-0.0336805302343431,0.615348156170489,NA,0.234946374406299
"634","ENSMUSG00000025888","Casp1","intracellSignaling","otherIntracellSignaling",NA,1206,"Immune",0.4728231923423,4.10502390690848e-07,0.37303986610691,0.5,0,0.292175733021746,0.131895544395513,0.512582292140994,1,7.39650671226601e-06,1,0,0,0,35.47,446,2.65030752313194,3.08134730780413,"129.433736063722",0.989757593099203,"2.12788953375584",0.620475987053844,16.7211827258239,0.870296119055508,1.46941798514225,3.32479544040492,1.24849270367732,0.271910372681194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4607,NA,0,NA,0,NA,NA,NA,NA,0.397989438959123,1.437139139028,1.50303796763125,-0.10575464421313,-0.952603106107385,NA,0.687621401893731
"635","ENSMUSG00000025902","Sox17","Control",NA,NA,1230,"Control",0.081939032119542,0.5,0.5,0.5,0,0,1,1,0,0.5,0,0,0,0,49.75,195,2.29225607135648,3.0899051114394,"90.4609609612008",0.818788952842384,"108.650633044272",0.840404177610712,27.3160842364794,8.80750210085017,1.13107324238593,1.40419991060814,1.45203319562544,0.991558409831147,1.49717964335466,0.539878443102663,0.898988021141782,0.907083191235832,0.397449785968216,0.187486439295322,1.24736291380447,1.26104418255099,14.406631939917,0.858888486992083,1.1877077075191,1.18570030925203,4614,NA,0,NA,0,NA,NA,0.144082509864931,0.418376372858378,0.73555669724215,0.0199766249161042,0.827962874446398,-0.0790994431697864,-0.952603106107385,NA,0.286249946933693
"636","ENSMUSG00000025916","Ppp1r42","Control",NA,NA,1071,"Control",0.37517193134174,0.00415118187286606,0.0101488458749432,0.260180384594961,0,0.00101628543867378,0.00440357309746675,0.0264481269066033,1,0.0235041394604479,1,1,0,1,41.52,114,2.06069784035361,3.02978947083186,"106.007370348559",0.997623805804874,"18.8077327630887",0.992905333726849,12.948952055637,0.08735920658788,1.52203077867345,3.57479504579939,1.14454158154872,0.036373035961902,3.857043838635,1.22856864832474,0.896523550505529,0.909734591413705,0.686372023339488,0.348026016537266,1.24329564791669,1.2656402740318,8.402997947136,0.947073678155201,0.973266341293299,1.33865985310405,4621,0.132951402607665,0.265978562921793,0.199464982764729,0.51573109555445,0.364625016431491,0.446615027473023,-0.19720103037342,1.08498891099322,0.225588876513104,1.65750868917297,0.391379825845865,-0.266343104573768,1.04495946320895,0.839760611260635,0.612512800961531
"637","ENSMUSG00000025929","Il17a","CytoChemoRecept","CytoChemoRecept","CytoChemo",474,"Immune",0.233663273931354,0.364564298361716,0.463004664049209,0.5,0,0.000523724310386346,1,1,0,0.5,0,0,0,0,39.45,524,2.72015930340596,2.67577834167409,"0.302455894005271",0.991808257146566,"0.0321917831369629",1,0.0389705594614849,0,1.4801640515656,3.38453941441908,0.0166032414507564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4627,0.0648044692737429,0.314418604651163,0.189611536962453,0.56073042065788,0.254567219558495,0.435444068695915,NA,NA,-1.64507110536517,1.48214921480239,1.63473746736455,-1.36899025814901,1.21925371896732,0.787048902227462,0.483387291859596
